Kod;Nazwa;Wyszczególnienie;Typy szkół;Rok;Wartosc;Jednostka miary;Atrybut
5160000000;OPOLSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2012;3832;szt.; 
5160000000;OPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2002;264;szt.; 
5160000000;OPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2003;280;szt.; 
5160000000;OPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2004;270;szt.; 
5160000000;OPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2005;336;szt.; 
5160000000;OPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2006;389;szt.; 
5160000000;OPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2007;813;szt.; 
5160000000;OPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2008;726;szt.; 
5160000000;OPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2009;755;szt.; 
5160000000;OPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2010;766;szt.; 
5160000000;OPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2011;808;szt.; 
5160000000;OPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2012;797;szt.; 
5160000000;OPOLSKIE;komputery w szkole;technika;2002;1220;szt.; 
5160000000;OPOLSKIE;komputery w szkole;technika;2003;1392;szt.; 
5160000000;OPOLSKIE;komputery w szkole;technika;2004;1451;szt.; 
5160000000;OPOLSKIE;komputery w szkole;technika;2005;1346;szt.; 
5160000000;OPOLSKIE;komputery w szkole;technika;2006;2259;szt.; 
5160000000;OPOLSKIE;komputery w szkole;technika;2007;1932;szt.; 
5160000000;OPOLSKIE;komputery w szkole;technika;2008;2597;szt.; 
5160000000;OPOLSKIE;komputery w szkole;technika;2009;2648;szt.; 
5160000000;OPOLSKIE;komputery w szkole;technika;2010;2886;szt.; 
5160000000;OPOLSKIE;komputery w szkole;technika;2011;2895;szt.; 
5160000000;OPOLSKIE;komputery w szkole;technika;2012;2971;szt.; 
5160000000;OPOLSKIE;komputery w szkole;licea profilowane;2002;109;szt.; 
5160000000;OPOLSKIE;komputery w szkole;licea profilowane;2003;280;szt.; 
5160000000;OPOLSKIE;komputery w szkole;licea profilowane;2004;392;szt.; 
5160000000;OPOLSKIE;komputery w szkole;licea profilowane;2005;440;szt.; 
5160000000;OPOLSKIE;komputery w szkole;licea profilowane;2006;371;szt.; 
5160000000;OPOLSKIE;komputery w szkole;licea profilowane;2007;167;szt.; 
5160000000;OPOLSKIE;komputery w szkole;licea profilowane;2008;259;szt.; 
5160000000;OPOLSKIE;komputery w szkole;licea profilowane;2009;231;szt.; 
5160000000;OPOLSKIE;komputery w szkole;licea profilowane;2010;120;szt.; 
5160000000;OPOLSKIE;komputery w szkole;licea profilowane;2011;122;szt.; 
5160000000;OPOLSKIE;komputery w szkole;licea profilowane;2012;64;szt.; 
5160000000;OPOLSKIE;komputery w szkole;licea ogólnokształcące;2002;-;szt.; 
5160000000;OPOLSKIE;komputery w szkole;licea ogólnokształcące;2003;-;szt.; 
5160000000;OPOLSKIE;komputery w szkole;licea ogólnokształcące;2004;-;szt.; 
5160000000;OPOLSKIE;komputery w szkole;licea ogólnokształcące;2005;-;szt.; 
5160000000;OPOLSKIE;komputery w szkole;licea ogólnokształcące;2006;1673;szt.; 
5160000000;OPOLSKIE;komputery w szkole;licea ogólnokształcące;2007;1762;szt.; 
5160000000;OPOLSKIE;komputery w szkole;licea ogólnokształcące;2008;1965;szt.; 
5160000000;OPOLSKIE;komputery w szkole;licea ogólnokształcące;2009;2031;szt.; 
5160000000;OPOLSKIE;komputery w szkole;licea ogólnokształcące;2010;2023;szt.; 
5160000000;OPOLSKIE;komputery w szkole;licea ogólnokształcące;2011;2093;szt.; 
5160000000;OPOLSKIE;komputery w szkole;licea ogólnokształcące;2012;3062;szt.; 
5160000000;OPOLSKIE;komputery w szkole;szkoły policealne;2002;214;szt.; 
5160000000;OPOLSKIE;komputery w szkole;szkoły policealne;2003;189;szt.; 
5160000000;OPOLSKIE;komputery w szkole;szkoły policealne;2004;239;szt.; 
5160000000;OPOLSKIE;komputery w szkole;szkoły policealne;2005;200;szt.; 
5160000000;OPOLSKIE;komputery w szkole;szkoły policealne;2006;283;szt.; 
5160000000;OPOLSKIE;komputery w szkole;szkoły policealne;2007;76;szt.; 
5160000000;OPOLSKIE;komputery w szkole;szkoły policealne;2008;51;szt.; 
5160000000;OPOLSKIE;komputery w szkole;szkoły policealne;2009;60;szt.; 
5160000000;OPOLSKIE;komputery w szkole;szkoły policealne;2010;56;szt.; 
5160000000;OPOLSKIE;komputery w szkole;szkoły policealne;2011;53;szt.; 
5160000000;OPOLSKIE;komputery w szkole;szkoły policealne;2012;33;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2002;1076;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2003;1472;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2004;1757;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2005;1764;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2006;2733;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2007;2783;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2008;3288;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2009;3320;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2010;3661;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2011;3650;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2012;3712;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2002;151;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2003;173;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2004;205;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2005;269;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2006;306;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2007;791;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2008;706;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2009;737;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2010;756;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2011;798;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2012;792;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;technika;2002;835;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;technika;2003;1070;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;technika;2004;1202;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;technika;2005;1103;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;technika;2006;2083;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;technika;2007;1830;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;technika;2008;2330;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;technika;2009;2362;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;technika;2010;2785;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;technika;2011;2730;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;technika;2012;2856;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2002;90;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2003;229;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2004;350;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2005;392;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2006;344;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2007;162;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2008;252;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2009;221;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2010;120;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2011;122;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2012;64;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2002;-;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2003;-;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2004;-;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2005;-;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2006;1581;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2007;1593;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2008;1806;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2009;1912;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2010;1959;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2011;2047;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2012;2971;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2002;133;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2003;109;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2004;162;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2005;146;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2006;249;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2007;72;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2008;49;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2009;58;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2010;54;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2011;51;szt.; 
5160000000;OPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2012;31;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2002;3046;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2003;3519;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2004;3645;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2005;4086;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2006;5414;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2007;5576;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2008;7226;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2009;7417;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2010;7817;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2011;7997;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2012;8283;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2002;633;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2003;745;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2004;835;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2005;825;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2006;967;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2007;1022;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2008;1039;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2009;1194;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2010;1249;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2011;1260;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2012;1456;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;technika;2002;1987;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;technika;2003;2250;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;technika;2004;2213;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;technika;2005;2794;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;technika;2006;3853;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;technika;2007;4150;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;technika;2008;5657;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;technika;2009;5721;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;technika;2010;6168;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;technika;2011;6472;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;technika;2012;6698;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;licea profilowane;2002;426;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;licea profilowane;2003;524;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;licea profilowane;2004;597;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;licea profilowane;2005;467;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;licea profilowane;2006;594;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;licea profilowane;2007;404;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;licea profilowane;2008;530;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;licea profilowane;2009;502;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;licea profilowane;2010;400;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;licea profilowane;2011;265;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;licea profilowane;2012;129;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;licea ogólnokształcące;2002;-;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;licea ogólnokształcące;2003;-;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;licea ogólnokształcące;2004;-;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;licea ogólnokształcące;2005;-;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;licea ogólnokształcące;2006;3820;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;licea ogólnokształcące;2007;3827;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;licea ogólnokształcące;2008;4656;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;licea ogólnokształcące;2009;4654;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;licea ogólnokształcące;2010;4508;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;licea ogólnokształcące;2011;4482;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;licea ogólnokształcące;2012;4756;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;szkoły policealne;2002;943;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;szkoły policealne;2003;1233;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;szkoły policealne;2004;1260;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;szkoły policealne;2005;1209;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;szkoły policealne;2006;1132;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;szkoły policealne;2007;103;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;szkoły policealne;2008;139;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;szkoły policealne;2009;132;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;szkoły policealne;2010;148;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;szkoły policealne;2011;184;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery w szkole;szkoły policealne;2012;240;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2002;2031;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2003;2638;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2004;2954;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2005;3433;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2006;4938;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2007;5197;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2008;6730;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2009;7035;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2010;7392;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2011;7549;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2012;8055;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2002;443;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2003;543;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2004;663;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2005;681;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2006;903;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2007;961;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2008;1003;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2009;1163;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2010;1198;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2011;1190;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2012;1421;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;technika;2002;1295;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;technika;2003;1753;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;technika;2004;1829;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;technika;2005;2395;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;technika;2006;3521;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;technika;2007;3838;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;technika;2008;5206;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;technika;2009;5379;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;technika;2010;5800;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;technika;2011;6094;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;technika;2012;6505;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;licea profilowane;2002;293;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;licea profilowane;2003;342;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;licea profilowane;2004;462;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;licea profilowane;2005;357;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;licea profilowane;2006;514;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;licea profilowane;2007;398;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;licea profilowane;2008;521;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;licea profilowane;2009;493;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;licea profilowane;2010;394;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;licea profilowane;2011;265;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;licea profilowane;2012;129;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2002;-;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2003;-;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2004;-;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2005;-;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2006;3555;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2007;3579;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2008;4446;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2009;4480;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2010;4351;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2011;4333;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2012;4636;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;szkoły policealne;2002;696;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;szkoły policealne;2003;1096;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;szkoły policealne;2004;1082;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;szkoły policealne;2005;1079;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;szkoły policealne;2006;1067;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;szkoły policealne;2007;91;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;szkoły policealne;2008;129;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;szkoły policealne;2009;129;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;szkoły policealne;2010;145;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;szkoły policealne;2011;180;szt.; 
6040000000;KUJAWSKO-POMORSKIE;komputery z dostępem do Internetu;szkoły policealne;2012;229;szt.; 
6220000000;POMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2002;3130;szt.; 
6220000000;POMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2003;3620;szt.; 
6220000000;POMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2004;4064;szt.; 
6220000000;POMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2005;4383;szt.; 
6220000000;POMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2006;5235;szt.; 
6220000000;POMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2007;5766;szt.; 
6220000000;POMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2008;7157;szt.; 
6220000000;POMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2009;7711;szt.; 
6220000000;POMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2010;8175;szt.; 
6220000000;POMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2011;8661;szt.; 
6220000000;POMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2012;8772;szt.; 
6220000000;POMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2002;557;szt.; 
6220000000;POMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2003;562;szt.; 
6220000000;POMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2004;626;szt.; 
6220000000;POMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2005;651;szt.; 
6220000000;POMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2006;732;szt.; 
6220000000;POMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2007;1145;szt.; 
6220000000;POMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2008;934;szt.; 
6220000000;POMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2009;1161;szt.; 
6220000000;POMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2010;1157;szt.; 
6220000000;POMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2011;1204;szt.; 
